id,text,label,sentiment
9576,Nice looking app albeit does not seem to sync with Google calendar and not cross platform. Certainly cannot do $15/yr.,0,negative
4747,nice app,2,positive
21162, Thanks Kashi! I was thinking the other day about how mad I am for doing myself a disservice by not taking 1 of ur classes.,2,positive
11008,"Our jazz band freakin` KICKED ****!! Good job, team!",2,positive
4491,"Lots of unnecessary notifications, the GUI is confusing and is missing a few features for a habit tracking app, like splurging only every X days (but no less).",1,neutral
829,I recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!!  trust me!,1,neutral
14727,"is hungry, but can`t leave for lunch",0,negative
10295,@kirstiealley my dentist is great but she's expensive...=(,0,negative
451,I am a paid subscriber. I love the to do list. The calendar is limited and leaves much to be desired for me. But I didn't get it for the calendar. Much better alternatives on that front.,1,neutral
9118,happy mum`s day! i kinduhh have a major crush on alex johnson from the cab,2,positive
18393,still in love with marky mark,2,positive
490,Requests: Ability to change task into subtask by drag and drop. Option for default list of All Lists. Option for organizing list order in All Lists view.,1,neutral
20897,Ok.....Twitter is not near as exciting as I thought it would be!,0,negative
27436,Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.,0,negative
19410, How about I make some more and bring u sum?,1,neutral
5855,wow. i just install twitter fox. I am tired to keep refresh my browser,1,neutral
15577,@_JAYYTEE yea i knw,1,neutral
21725," Awwwwwww. You two are the cutest.  And gods, I LOVE your hair.",2,positive
7847,"Hi, Great app. Just a small thing: I wish I could sync my Outlook Calendar, but only Gmail is present. Otherwise, great!",2,positive
24200,  i got too do course work   i hate it it is hard this one,0,negative
5527,User friendly. Simple but it has all the function I need.,2,positive
8396,Went shopping for sports tour yesterday with Garley... very very very funny!! Now I need some brunch  And a shower.,2,positive
3117,"****, my photo is gone!",1,neutral
1750," Yep, tomorrow night, 10:30! Just saw the ad *squeals* LOVED this season",2,positive
6501,Uninstalled as calendar events keep appearing under the wrong date. Disappointing.,0,negative
5261,"Ohhhh man  My mom got a bag of these caramel candy things, they`re soooo good. I`m going to get so fat off of them ;__;",2,positive
22537,Enjoying afternoon tea with my friends.. Cake delicacies equal sweet time,2,positive
11214, that`s cool! i think del`s going to korea same time as you! have fun!,2,positive
4822, it wasn`t that good tonight  I know DCD though .... I won`t say what happened!,0,negative
19853," ummm, come on, for me twins and slurpees, and being in a car with the twins is going to be pretty epic!!!",2,positive
8320,watching 3rd JONAS ep.,1,neutral
10046,Great for stalking,2,positive
18495,Just went with Kerri to her locker for the last time.,1,neutral
23947, don`t make me smite you! and yeah  yeah it really does. No cuties for me,0,negative
19645,"party was awesome. soooo tired, bye. ps: happy momma`s day",2,positive
5845,"Good idea, bad execution, widgets cannot be used to enter information, doesn't work, you tap the arrow and nothing Happens. Useful to display information you entered in the app though",0,negative
11159," Yes, dahling... you are definitely one awesome tweep.   I`m sending love and kindness across the ocean to you!",2,positive
8359, no  I didn`t yet he never texted backk.,1,neutral
22525," ooooo I was/am using the iPhone version, I just use the web and sometimes twidget on my mac",1,neutral
1692,loves florida but misses her american friends,1,neutral
17570, I heard that you can`t make it!!,1,neutral
5418, I don`t get as much time here either. It`s going to get worse now that the girls r home for summer.  It stinks.,0,negative
8955," Thank you for approving my application at the TWA Forum, honey. Keep up the good work",2,positive
10399,The Times of India: The wonder that is India's election. http://bit.ly/p7u1H,2,positive
1761,woke up an hour early just to study for        a test,1,neutral
16448, lol good morning!  Ran 4 milles & hit the gym?  Have a great day!!!,2,positive
1319,excellence app. but now widget error on asus zenfone max 3,1,neutral
21563, ......when I find chays keys  im gonna clean my room up tomorrow. They`ll pop up,1,neutral
6292, I will post it later. Its not on my comp,1,neutral
6307,Ashley= getting sick... Ugh I`m losing my voice! Nooo,0,negative
25521,http://twitpic.com/4we51 - summer is here.,1,neutral
5054,"Good experience, nice concept, sad that it's not completely free for a to-do list, and completely frustrating that it keeps crashing everytime I want to edit my level and changing my avatar. It went brainfarted when it got overwhelmed by a long list of levels starting from 50.",1,neutral
6754,Its a nice app. Liked the design also. No option to copy paste same schedule to next day.,1,neutral
3388,Good app. Sadly it onlt worked for a day. Now it crashes instantly.,0,negative
2837,Stupid idiot who ran a stop sing and almost killed me and my car!,0,negative
16721, Didn`t work for me  Except when I used the word autofollow and got followed by an bot selling an autofollow program.,0,negative
3791,Someone in UNITED STATES liked Eleminis http://tinyurl.com/dhlq5t,1,neutral
6119,in middle,1,neutral
4138,I loveeee NY! Getting breakfast then gonna go mimis I`m sooo tiredddd! missing him ODeeee! Love you,1,neutral
9155," I like it too  I hadn`t seen the clip before, though; pretty cool!",2,positive
15094,getting rained out @ the devon horse show.  *head desk*,1,neutral
8537,So far so good. I will rate better once I start realy utilizing the app. Thanks!,2,positive
25786,VEGA UNDER FIREEEEEE,0,negative
9746,Loved it except that it wouldn't save and show me all of my events,1,neutral
18453,the globe theatre rocks.......nothing better than romeo & juliet as it was supposed to be watched,2,positive
2697,Change of days in app is a major problem. I wish it would happen smoothly.,0,negative
25352, perhaps she will start including #magic in all of her tweets now too. BTW... you didn`t write #magic in ur tweet to me.,1,neutral
21417,"Morning all  sun is shining, birds are singing - time for a cuppa T in the garden while reading tweets  http://twitpic.com/4ws9r",1,neutral
2706,fully inspired to write a song.,2,positive
3558,"i found a way around this app. i always do this, and for the longest time, forest was the app that kept me truly focused cause i dont want my trees dead, but then i found out that if i remove the app from the background while a tree is planting, i can use all phone features & id still get the tree and coins by the end of the time i put. now im just planting trees to gain coins so i can plant actual trees. can this be fixed? i really love the app.",1,neutral
19838,I cant get all my rwitters on my phone this phone sucks,0,negative
22047,Checked if there`s a new comment on friendster!,1,neutral
3239,tree withers and dies when using team mode. all is fine in single mode. refund premium please.,0,negative
632,Am hating my life at the moment. There`s only so many NOs my delicate little mind can take,0,negative
19656,is very cold,1,neutral
9893,It is ok,1,neutral
9030, Happy mother`s day to you as well!  Have a good one!,2,positive
7483, Bummer yo.  I`m starting up finals too soon...so I guess I`ll see you around the second week of June then.,0,negative
9706,"I need more time with your app. I'm looking for an organizing app to meet the needs of me and my gaming community to be able to cross schedule events share valuable information w/aarach. while I know that was never your vision I am impressed with the very easy to use ui, but have not figured out if u can share projects notes calandars ECT. I cam see your app meeting a very large need in a community the desperately needs an easy way to collaborate. adding a group's feature to cross plan 5 stars",1,neutral
6588,Happy mothers day to all the mothers out there!,2,positive
5738, that breaks my heart,0,negative
17145, compliment taken. Thanks. Key is to be yourself,2,positive
2301,"todays line up: more work on OS bluetooth app, a brief stint with Uniservity and if I get time some CS4 tutorials... busy bank holiday",1,neutral
10887,Sooo much work so little time,0,negative
13987, the happiest place on earth  j`adore,2,positive
20818,No Yonkers news posts until June 2 because the newspaper furloughed me,1,neutral
22469, How are you today!?,1,neutral
8830,"I have been using this app for many years. Definitely one of the best calendar apps for Android. Unfortunately, too big desire for monetization of the app won. Full screen ads which you cannot close are now popping up after adding events and more. Such a big disappointment! You can of course purchase the app but for me it doesn't add any more value as I don't use pro functions. I guess it's time to switch to Google's native app.",0,negative
4206, Cant wait to do some of those things,2,positive
12225,Can`t get the sound to work while on DVD. I was going to watch Mary Poppins.,1,neutral
13921, dont ya know? people love the human society,2,positive
2865,Packing gym bag. Off to the gym in a bit. Squee! I`m my happiest whem I`m on the go.,2,positive
9029,"Back on track with the transcription process. Still can`t stop my lappy overheating, though",0,negative
18756, that`s why you are visiting alllllll the time next year.. It will never be the same though,1,neutral
996,Lacking calendar/monthly overview to be able to perceive tasks & projects also in a timely manner! So that essential dimension is just missing.,0,negative
6957,"Got my tattoo fixed today, and it didn`t hurt to much, thank god  Can`t wait to get the next one. $$$.",2,positive
7075,"..very useful..i think i'll be using this for a lifetime.. ..for further improvements or updates, i wish there could be more premium functions for free 😅, more event color options, more readable layouts, etc..but i hope no update could ruin this already very functional app like what happens to other good apps..🙏",2,positive
1077,I tried out this app but decided not to go with it because it wasn't as intuitive as I like and might be missing some features. Imagine my annoyance to receive a reminder email this morning when I specifically turned off all notification settings. This app is probably great for people who like to be nagged. I don't. I like to be organized.,0,negative
3473,my guinea pig died today,0,negative
23289," This is late, but I was actually in the spelling bee back in the day. I got eliminated in state finals though.",0,negative
12468,Just took a shower.We`re gonna go to Church.Time to thank Him for my mother.,2,positive
1846, We`ve got a pool still boxed up because I need to level a suitable patch of ground before we can set it up.,1,neutral
16700, lol you saw where I was going with that...both of my last names are to common nothing special on me,1,neutral
3440,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...",0,negative
2168,impressive,1,neutral
21441,had one of the greatest days ever! spent the whole day with besties & celebrated installs with the friends i love oh so much  <3,2,positive
9428," i wish i could sat but thats a super busy day  sunday perhaps? playing football in dolores park too, youre welcome to come hang!",2,positive
887,Very useful app,2,positive
6340,"This app is as good as Trello and almost works the same with some minor differences. I love it. It would be great if it combined the features of Trello Boards as well as Evernote. Still givin deserves 5 stars on its own merits. It can get overwhelming the more items that are put into it, but that's my own problem of having so much to do more than the app. This is the best automated To Do list I have found. I use it in combination with my handwritten lists.",2,positive
381,"I am craving Burrito Boys - Large halibut, with everything on it, no jalepenos, 1 line hot sauce. Can anybody hook me up?",1,neutral
22158,My throat hurts,0,negative
9368, ha ha surprisingly well considering!! Having a good time in the sun up in the mountains,2,positive
18689,"Right, is too glorious a day to be sat inside....must go and do something more active! Have a good day all",2,positive
4719,"It's a great tool to start, track and keep habits. Since I started using it I've been adding more habits I want to build and this app keeps me organized and reminds me of my habit goals. I get to compete wirh myself and see where I have room for improvement.",2,positive
27250, aw its okay tht happened wid me too..am so glad thts OVER now!am not helpin here am i?!?lol thnx for postin WMIAD  loved it,2,positive
1492, Hey Mr Luketic! I don`t have your number to send by phone.  You can email me at heathfox.com if that would be ok.,1,neutral
5689, oh my... now im offended.  ha,0,negative
17063,It was my fault for leaving my flip-flops outside my locker while swimming at USF Koret but why oh why would you want to take `em? #R2IMT,0,negative
10510,How does this Follow Friday thing work?  I don`t have any real followers,1,neutral
11167,is feeling so bored... i miss school time,0,negative
5270,"Ok, WTF?! Why do you have something on your menu *in the window* if you don`t sell it?! I wanted my bubble tea",0,negative
21571,I have a belly ache...,0,negative
5116,"I just started but really like it so far. Competes directly with Habitica but less of the nonsense costumes. It's hard at first to sort characteristics, skills and tasks (you are essentially your own game dev) but on paper I recently sorted out what I want to improve (Skills) and what is stopping me (Characteristics). Tasks will follow soon after. I'm really hopeful about this setup, I love the design, and I never do this but I might actually pay for a subscription (!!!) if all goes well.",2,positive
14536, i love those boys. i missed the chat yesterday  it was the firts & only one i`ll miss though! <333 Nick Jonas <3333,1,neutral
19358,beach...yummy steak and catching up on `lost` with my man...lovely day,2,positive
22953,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!,1,neutral
2718,on my way to work! working sucks big time,0,negative
24652,aaawww im soooOOooo tired today.. i dont feel good.. i dont wanna go to work wah..  but yeah im goin to work in a few mins. til closing..,0,negative
22447, what`s wrong with dressing in fifties fashion?,1,neutral
190,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,1,neutral
1951,"  you two are hilaaaaarious, I love it. Vernae where have you been  ?",2,positive
5305,Keep improving!!,2,positive
2953,"I like this app, and it's really helped, but now I can't open it anymore. It crashes while loading, every time. I've tried troubleshooting, restarting, deleting the cache, but nothing seems to work.",2,positive
8072,"Too complicated, trying to add items to a list, it keeps trying to use the item names instead to make a new list or send the old list to this.",0,negative
9845,"The app is great for organizing and planning, however the constantly crashing gets old really fast. Please fix this. Otherwise the app would be perfect!",1,neutral
20389,Ahhh mothers day  My first one YAY!!!,2,positive
2683,Super super buggy on my Note 8 . Can't press anything on the character creation menu after registering . Justin ( the tip guy ) ALWAYS comes up after pressing any of the menus . Super super annoying . please fix a.s.a.p,0,negative
2188,I love this app. Only thing that annoys me is how marking a task as complete in one device doesn't dismiss notifications on the others.,2,positive
17473,i wish the birthday massacre would come to australia  i think they said they`re thinking about it though!!,2,positive
17692, that would be awesome  lol,2,positive
27315, Poor you   If I was with you right now; I would probably give you a hug ;D,1,neutral
16426,listening to AM- teddy picker  She saw it and she grabbed it and it wasn`t what it seemed,0,negative
22287," Hello, you are sooo awesome!! Dont ever stop what your doing haha, You make me fall off my chair laughing  x",2,positive
10568,@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....,1,neutral
6746,Works well until you purchase Pro. After this all your calendar dates are displayed one day ahead (your events on a Monday in your Calendar are displayed on Sunday).,1,neutral
24286," Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email",2,positive
19285, they don`t use MSN either I don`t think  and they are thousands of miles away so can`t do it face to face,0,negative
9657,Feel like **** today   Got a speeding ticket 1st since 5 years...blows!!!!!!!,0,negative
1877,LAZZZZZZZZZZZZZZZY MONDAY !! Bank Holiday  Nicole why haven`t u direct msged me yet ?!!!,0,negative
13919," heh, you seem to have a complex about your iPhone jealousy. This self-denial is harmful! Just let it out.",0,negative
20587,"pavement is boiling hot out there, dogs were limping.    guess summer`s officially here.",0,negative
10482,"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",2,positive
5878,Have difficulty syncing to google calendar,0,negative
22761," unfort, i can`t DM you b/c ur not following me",1,neutral
7676,has to do two 50 page assignments this weekend  there goes any chance of relaxation!!,0,negative
19786,"This is the best E-commerce site, I hope you`ve watched the big bang theory. http://www.pennyblossoms.com/ Please hit 'buy now'",2,positive
6738,liking my fake tan orange colour,2,positive
6691,Is Bored at Home,0,negative
111,This app is super best,0,negative
18588,Glued to the copier machine today.,1,neutral
8211,"It sounded good, so I installed it. My first task is an annual subscription 
reminder. This app doesn't offer an annual reminder so, yet again, I'd have 
to use two different apps for tasks. Why can't anyone get this right.",0,negative
12028," I have been subtly replacing it with 'penetration testing' when I see it, but nobody`s caught on yet.",1,neutral
4607,Tryin to upload a new pic but this **** says its too big,0,negative
2977,"I'm surprised, this app actually works for me! It helped me procrastinate less, but I also realised it works only if I remind myself to check the app a lot. I recommend it for those who have really bad procrastination problems like myself. Even if the game style of this app isn't your thing, it's a great to-do-list app for habits, daily reminders and general to-do items. Only complaint is it's glitchy for me when I want to customise my avatar.",2,positive
8370,Expecting better. Need alarm facilty to remind me in advance.,1,neutral
21180,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,2,positive
1128,"Doesn't let you say you did something yesterday, which is for me a big deal, as I browsed the options looking for a way to do that almost everything was only a premium option",0,negative
1815,I have been a big fan of Todoist for years. I tried this last week and the themes are awful .,0,negative
14294,im contacting PAWS Philippines so i can find 'tiger' a new owner. im so sad. i love my dog soo much,1,neutral
5443,great app. could be better if I could have the same habit with multiple notification times so i can do it several times a day without having to recreate the habit several times. thanks,2,positive
17685, Beatrice?? I don`t remember his guide,1,neutral
27147,high & dry goin to have an ice cream now with my best friend.,1,neutral
4141," Morning John, yes I do, however I have a diary clash and sadly can`t attend!",1,neutral
10261," Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that`s forever.  TRUE LOVE",2,positive
23929,my head is hurting,0,negative
17572,"Ah, finally at home in my comfy bed. Goodnight",2,positive
4539, Yahoo ! Great! Always nice to hear successful stories!,2,positive
23309,My palms are itchy. Doesn`t that mean something about coming into a great deal of money?,2,positive
10613,How to Track Iran with Social Media: http://bit.ly/2BoqU,1,neutral
10683,i want Van Basten to b the milan manager !!!,1,neutral
10029,Helps me to organize my day when I don't have my physical planner at hand held me to remember important and vidal tasks that help sort out my family and daily routines while allowing to add onto my busy schedules throughout the week also able to sort out the important tasks by colour coordination . Thank you for the opportunity to have a great planner at my 👆 fingertips,2,positive
7555,"Could be a lot better. I wish we were able to check off items in our 
routine as we finish them so we can move on to the next task. I would also 
like to see a timer associated with the routines so we can see if we are 
falling behind or are ahead of the time we have budgeted. I have my morning 
routine, but it has multiple tasks within it. If we were able to condense 
my tasks into the routine, it would make things look more organized. All in 
all a very good app if you want to stay organized, but I don't think I 
wouldn't use this app until the mentioned points are added. If these all 
exist already, please let me know- because I couldn't figure out how to get 
to them",1,neutral
22747,May the 4th be with me today as I round off the weekend with one more session - happy 4th y`all from the Fintster,2,positive
9513,This app launches itself with an invisible overlay over my home screen. That is EXTREMELY suspect behavior and therefore uninstalling.,0,negative
10558,my last full week of school!,1,neutral
1840," Good morning to you, however it`s night time for me, so I am off to bed *hugs* Have a great day",2,positive
24215,Getting ready for an early night tweeps!   Have a great one every 1,2,positive
21,Playing Ghost Online is really interesting. The new updates are Kirin pet and Metamorph for third job.  Can`t wait to have a dragon pet,2,positive
14055, happy birthday month!! I only get a day but you deserve the whole month,2,positive
4392," brazil LOOOOOOOOVES you, i miss you  24th may, the perfect day off",2,positive
9881,I input my appointments and it does not ring loud enough or pop up to let me know that i have an appt.  I have the paid version.  Am i doing something wrong.  IF my appt is at 11:00 do i have to input at 12:00 to get it to ring before 11:  screwy lewy. I will change my comments and rating once i get this resolved.,1,neutral
3486,can`t wait to watch the next season of heroes,2,positive
21529, not funny,0,negative
1972,Starting the accounts for this year.,1,neutral
3468, yes sir i sure did.,1,neutral
16,Couldn't even set up one single recurring reminder without being required to pay monthly subscription. Get your greedy hand off it dev. It's only only a reminder app not a useful service.,0,negative
8690,Great help,2,positive
4212,"Unrecoverably crashed, reinstalled. Then the data partially gone. Pretty disappointed. No response from the devs. In hindsight this is an app that haven't released for more than a year, so could have been expected. Data is not critical of course (bunch of date markers), but it feels like all those habits disappeared with the data :/",0,negative
11250,so wanted to go to the Basshunter concert tonight.  so so so wanted to.,2,positive
14824," I love you, baby",2,positive
10664,on a sunny walk round the lake this morning we met a mother goose and father goose and five baby goslings,1,neutral
8991,I really like the sophisticated display and the level of personalisation you can make. It would get 5 stars...but....the default text colour for the month display widget is a dark grey that is too dark to read when using the dark theme. I have to go through every entry to change them individually to a light grey so I can actually read it in the widget. Any help?,1,neutral
14707,"browsing thru adopting agencies, i`m gonna get some exotic kids",1,neutral
3467,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)",0,negative
1837,"As a user of GTasks (owned by TickTick), how do I FULLY synchronise my data with the cloud (preferably Google but will make do with the TickTick servers). I pay for this service but only 40% of my tasks are backed up on TickTick server/cloud. Any and all advice much appreciated. kind Regards John Collington",0,negative
6697,"Great app and well thought of, love the wear os integration. However paying for the full version, I wish there was more customizable options such as custom background or custom font for the numbers. Would be great to include that.",1,neutral
9074, hahahaha! i laughed my **** off just now. thanks,2,positive
2179,"Had a good time out , now I must sleep lol. Gym & dance rehearsals in like 5 hours,",2,positive
23848,"Aight, pau au`au... Heading to the Blaisdell Arena for the Ladies of the 80`s concert!!! CheeHee... Awwrrite!!!",1,neutral
5372, Soz no ideas. That is a reason i didnt take geography cz i would fall asleep as well. Lmao,1,neutral
1924, hah i`ma knock on wood but my PC has never crashed yet..nor my laptop  but then i`m careful with stuff so maybe that`s y,2,positive
23344,is sad that today is her last day in san diego,0,negative
1186,i wish i could teach my dog how to play xbox!  alas...no thumbs,0,negative
22758,Roommate is sssnoring :/ And my throat is so dry,0,negative
21058,"Good morning!! Gonna clean the house a bit, then maybe clean some more, then do nothing for the rest of the day",1,neutral
3188,Amazing even if you are not a nerd really helpful.,2,positive
7929,"MUITO ÚTIL, em poucas palavras é o que esse app é",2,positive
14419,Having a long island ice tea,1,neutral
7426,Idk how it works,0,negative
17099,"Bones (the show). Check. PB & J. Check. Writing my play. Check. The simple joys are still here, even if the greatest are gone.",2,positive
2894,"App is slow and unresponsive, makes using it a pain",1,neutral
12787, bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin godzilla,1,neutral
16795,sweaty and tired from the 6 lap run.  gonna do sun run next year no matter what.,0,negative
9674,Changes and cancellations do not get updated on the widget. Secondly it is not possible to scroll between months  easily,0,negative
8127,Terrible app,0,negative
1406,Sob! I can`t believe I`m ending my work week at the chapter about what Augusten Burrough`s father did to Ernie the guinea pig!,0,negative
7857,_longman yes i am.  but she didn`t follow me,0,negative
9483,Nearly grand prix time,1,neutral
18472,Getting into the swing of things. I miss someone,0,negative
9725,Didn`t bring connector for camera on trip...saving new photos will have to wait another week...,1,neutral
8930,Have @ Irma Vep rehearsals. No...not really.,1,neutral
21191,"is Chillin`, listening to Tunes",2,positive
10379,My dreams have been crushed...Spock does not like the ladies.,0,negative
5262,Easy to use and customize,2,positive
10979,Going to Hong Kong tonight. Hope I can sleep in the airplane. Worth case I have the last G. Musso to read,1,neutral
11618,Staff meeting today with JoeMo...it just won`t be the same! Travel safely ...we`ll see you tomorrow!,2,positive
4482," I`m stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework",0,negative
690,best list app on this app store,2,positive
13055, I am so so sorry to hear that he has parvo. Good vibes comming your way.,1,neutral
24851, Good work.I`ve only just managed to turn my studio on... I envy your productivity,0,negative
11561,"_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing",2,positive
22025, I am so sorry.,0,negative
2426, bacoor  wahaha may wifi toinks new hair wiih short.. short.. http://plurk.com/p/sveoi,1,neutral
9442,Every customisable feature you could think of,2,positive
17782," weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha",1,neutral
4861,"I usually don't write reviews. In fact, this is my first. But this app is worth a few words of appreciation! It works well, is easy to use, and helps me keep track of my activities/habits. It reminds me to too in a non-intrusive way. If you are looking for an app to help build a habit, this app is worth giving a try.",2,positive
2439, ha! I know..I`m very ashamed.,0,negative
16712,It`s natsmith88 last Friday today,1,neutral
23260,"Gmorning   ooh giirll, Mondays",2,positive
21609,I don`t do very good at funerals. Crying is way 2 contagious for me,0,negative
9257," That`s kinda cute, to be honest",2,positive
18971,i am outta here... see you guys later (or tomorrow)... happy mom`s day again!,2,positive
12947,Two more loads and the moving crew`s done! Started at 7am and i`m done for the day! Too bad the ac doesn`t work in my new place  oh life!,0,negative
22261,at home and sick    http://yfrog.com/17zw1j,0,negative
8285,"want to put a line through items but leave them visible. don't know how to manipulate to keep certain items from week to week, but cancel others. no instructions. but better than other apps that I've seen.",1,neutral
21184,"Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days.",0,negative
7163, whats wrong babe?  x,0,negative
20270,I really ain`t woth a ****. I can`t do anythin right.   What`s wrong with me?,0,negative
4309," Their inability to manage money, tough job market, and they`re getting behind on bills. This is why no savings is bad",0,negative
7204,"Too difficult to figure out how to set up, can't add times to daily routines. This app is a waste of space.",0,negative
16260,im really sleepy and i want to go to bed...but its upstairs and its a mess and i know im gonna have to clean it  nooooo,0,negative
6655,Looks like no diamond ball for me,0,negative
15001,vineri...nimic special sau probabil un alt weekend pierdut...,1,neutral
15945, sorry about your sadness   nitenite love,2,positive
504, but it all went too quick and there wasn`t a chance lol,0,negative
27369,"Mary, Are you not receiving my texts????",1,neutral
26016,My sister got a lunch date and I don`t,1,neutral
3797, lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have computers there  bye bye,2,positive
228,Ready for this saddenning depressing dullful upsetting dreadful weekend.,0,negative
10488,#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,2,positive
5581,_Songs I know  Especially since the summer is such a boring TV time to begin with.,0,negative
20056,oh i hate friday evening.,0,negative
1995,SNL w/ Justin Timberlake,1,neutral
9001,"Love the program and it's definitely an improvement over Google Calendar. Just the easy moving back and forth between dates using the 'go to' feature is a huge plus in my book. It does have some short comings that are irritating to me at least. I use my calendar to keep track of my to do lists. I save them in the Description field. First off the editing features such as bolding, underlining, line numbering, etc don't appear anywhere unless like in my case you accidently discover them by doing a couple of steps of bizarre gymnastics. Once found I loved the features. However the first thing that is annoying is that if you have a long list of things that go past one screen you have to keep scrolling down to access those features. Would be nice if there was a button or tab that would open a stationary bar at the top or a floating window that moves with the screen. Second issue is definitely a software bug having to do with the line numbering. Once a line numbering list has been established and you want to go back to add a new line or change the priority by moving things up and down the system does odd things.",1,neutral
3269,"Don't go for premium , then you have to make sure the data sync is upto date Everytime before you start the app and it is not possible unless you have good speed wifi wherever you go.",0,negative
2519,"_Day26 awww man, its nott",1,neutral
22405,i hope my morning show doesn`t get cancelled!,2,positive
14171,Yay! I finally made sales at the gallery; Really helps when the artists are there,2,positive
27480,   All this flirting going on - The ATG smiles. Yay.  ((hugs)),1,neutral
6923,"Its your calendar on a clock, best if you have a smart watch...I dont. But still a great app if your a visual person. 5 star if I ever get a smart watch!",2,positive
19365, Uh oh!  Hope nothing too damaged.,2,positive
3413,Arg Exile still has that problem with Alt-Tabbing,0,negative
2090, WOOHOOO very cool see I knew u would get to see her,2,positive
1336,"Enjoyed this week off work, back next week",2,positive
5911,"Too many functionalities were removed, why ?",0,negative
19064, buy me a taco! haha. i don`t want to stand in line,1,neutral
26170,http://twitpic.com/4wua7 - I can`t wait to see them!,2,positive
8946,listens to MSI and bakes banana bread. How weird is she? Remarkably not so much anymore.,0,negative
5604,Very nice app.,2,positive
1269,My legs are so **** sore. And my feet hurt to walk. Whataday,0,negative
15584,home sweet home  sleeping until monday I hope.,1,neutral
2461, he always brightens up 'the week' ?,2,positive
71, a celtics-lakers rematch sounds better don`t you think? lol,2,positive
23252," on iPhone? Soon they`re adding auto-fill on logins, so you won`t have to type it all out everytime.",1,neutral
7031,"**i hate my hair hiss tee, I feel like I shuld hang out in the ghetto wid dis style",0,negative
7756,"Nice! ,There is all i needed in this app.",2,positive
13978,"Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither",0,negative
10737,going to the doctors,1,neutral
3136, that`s what i was last night,1,neutral
16252, WHAT! That`s a sin!,0,negative
6654,Happy Mother`s Day Mom! I love You!,2,positive
16383,just kidding. its standing room only.,1,neutral
22603,Has finally mastered the art to uploading a photo on said Twitter. You can no longer assume I`m a heffer,1,neutral
11217,argh! my embouchure= FAIL! makes me sad,0,negative
20463, yeah yeah gd night then,2,positive
6963,Making my momma a happy mother day card <3 I love my mommy,2,positive
16110,Had an awesome weekend and an awesome turn out to my rummage sales on friday and saturday!!,2,positive
12432,If I`m up with Brooklyn when I`m suppose to sleep in...I`ll call you  @ LadyBug602,1,neutral
2957,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",1,neutral
7570,"The app is really neat. It would be great if there was the option to pause 
timers!",1,neutral
1425,"pff, Life sucks sometimes!",0,negative
23163, Aural goodness,2,positive
10149, I second this !!,2,positive
1300,I miss matt today,0,negative
9375,waaah.. I can`t open my eyes wider! i wanna go back to sleep but i can`t sleep properly..,0,negative
10214, nooooooooooooooo! well the 4G will prob be out in June but that doesn`t help u now,0,negative
931,"Don't waste your money! Instead, to get a free trial you have to select business even if you aren't a business. Then you can still experience the miserable support experience of 6 days of radio silence (and it has now been 48 Hours of radio silence on my urgent ticket). The app/system/api is fairly good, but I would expect better bug support if they claim to have a business or even premium plan.",0,negative
472,#f1 in a few hours guess who is sleepin in the living room,1,neutral
6711,"This app is actually wonderful. I'm hoping you can add the ""forward"" and ""backward"" buttons on the widget (potentially just as another available function of those virtual buttons) like we have access to in the full app. It would be nice to click forward through the calendar and then, say, click the clock center to refresh and reload with the current time.",1,neutral
26074, i like the optimism,2,positive
1542,"it has all the practical features that I need in order to just keep my tasks and projects organized. it is useful and user-friendly. I might go for the premium features if I see the need for them. But even without premium, it is still a very helpful application.",2,positive
20843,Just got off phone with Black Swamp Bird Observatory - No reports of Connecticut Warbler from Metzger or Magee today...,1,neutral
4109,Volunteering at Down Syndrome Indiana on Wednesday,1,neutral
8673,watching 'la rosa de guadalupe' damm this episode is so true they are people that make fun of the people that are virgins,1,neutral
600,I'm using the app couple of years and i really nice. It just really annoying when the reminder message pops up while you type a message or during the call (while hanging up...),2,positive
